id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23385442,GroÃŸes Zimmer in Berin Mitte/Prenzlauer Berg,66927578,Hannes,Pankow,Prenzlauer Berg SÃ¼dwest,52.5401802,13.40477041,Private room,35,1,3,3/12/2018,0.34,1,0
23385840,Classy Apartement in Wrangelkiez / Kreuzberg,16250769,Nicolas,Friedrichshain-Kreuzberg,sÃ¼dliche Luisenstadt,52.49624939,13.44413106,Private room,80,7,0,,,1,22
23387144,Cozy room in Berlin Mitte,12805241,Jonas,Mitte,Brunnenstr. SÃ¼d,52.53592905,13.38112289,Private room,40,2,5,7/18/2018,1.18,1,0
23387226,Artist Apartment with garden in NeukÃ¶lln,10601296,Carina,NeukÃ¶lln,Rixdorf,52.48065221,13.44783674,Entire home/apt,36,2,3,3/10/2018,0.36,1,0
23387813,"Berlin-Prenzlauer Berg: ""Berlin-Feeling"" pur",174359699,Mary,Pankow,Prenzlauer Berg Nordwest,52.55062413,13.4076327,Entire home/apt,80,2,6,10/21/2018,0.84,1,57
23387948,St. Michel,55538702,Khadine,Mitte,Alexanderplatz,52.5236361,13.38404061,Entire home/apt,250,61,1,6/25/2018,0.22,17,364
23389876,Berlin Mitte - gemÃ¼tlich und ruhig,107984305,Louisa,Mitte,Alexanderplatz,52.5127146,13.41767406,Entire home/apt,43,15,1,2/21/2018,0.12,1,128
23390027,Cozy Studio in Berlin-Mitte,174377942,Juan,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-Nord,52.50338793,13.34586686,Entire home/apt,50,30,14,9/10/2018,1.68,1,32
23391218,WG Zimmer,174388800,Stefan,Lichtenberg,Neu-HohenschÃ¶nhausen Nord,52.56809654,13.51405853,Private room,40,2,4,8/27/2018,0.5,1,0
23392412,2 Rooms at Schlesi â€“ Green Kreuzberg Vibes,50438926,Mats,Friedrichshain-Kreuzberg,sÃ¼dliche Luisenstadt,52.49876487,13.44401807,Private room,22,1,1,4/3/2018,0.14,1,0
23393184,"Berlin Mitte, Dachgeschoss mit Terrasse",172691117,Olek,Mitte,Alexanderplatz,52.52696177,13.39475921,Private room,40,5,0,,,1,0
23393543,SchÃ¶nes gemÃ¼tliches Zimmer zum wohlfÃ¼hlen ...,58877960,Mario Und Gisela,Spandau,Siemensstadt,52.54580226,13.26315719,Private room,31,2,12,11/3/2018,1.48,1,238
23393846,2-Raum-Wohnung im Simon-Dach-Kiez,117298519,Madlene,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.5090043,13.45634948,Entire home/apt,35,14,0,,,1,0
23393982,NeukÃ¶lln: GroÃŸe helle und ruhige 2-Zimmer-Wohnung,169541670,Michael,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.46548236,13.43642238,Entire home/apt,50,1,8,8/27/2018,1.33,1,0
23395192,Beautiful quiet Apartment in the heart of Berlin,95091425,Camila,Mitte,Alexanderplatz,52.52713208,13.40089741,Private room,39,1,1,3/1/2018,0.12,3,0
23397899,"Bright & Spacious Room in Alt-Treptow, Berlin",3477447,Caroline,Treptow - KÃ¶penick,Alt  Treptow,52.48881639,13.45551676,Private room,35,2,23,10/1/2018,4.39,1,5
23402108,Trendy Apartment next to Mauerpark,9078683,Beate,Pankow,Prenzlauer Berg Nordwest,52.54752273,13.40088977,Entire home/apt,75,60,1,9/16/2018,0.57,1,101
23403582,Private room in Kreuzberg/Mitte,174510761,Sebas,Friedrichshain-Kreuzberg,SÃ¼dliche Friedrichstadt,52.50421454,13.38813742,Private room,39,2,11,5/21/2018,1.3,1,0
23404609,Cosy room in central Berlin - Mitte,31222782,Madeleine,Mitte,Alexanderplatz,52.52566461,13.39746845,Private room,45,2,7,10/7/2018,0.85,1,0
23405151,3 bed rooms (1 suite) apartment in Charlottenburg,53595731,Rodrigo,Charlottenburg-Wilm.,KantstraÃŸe,52.51011701,13.30219132,Entire home/apt,120,1,5,8/31/2018,1.58,1,0
23405752,Moderne Wohnung mit Spreeblick @ East Side Gallery,73425371,Patrick,Friedrichshain-Kreuzberg,Karl-Marx-Allee-SÃ¼d,52.50783195,13.43626383,Entire home/apt,70,60,3,5/22/2018,0.37,1,27
23406074,"Winterfeldplatz! Helles Zimmer, modernes Design",2368302,Viktoria,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-Nord,52.49649651,13.35357709,Private room,35,3,8,10/4/2018,0.95,2,36
23406268,Bright flat Berlin-Mitte/Wedding for 2 months,1842620,Vera,Mitte,Wedding Zentrum,52.55001282,13.36221961,Entire home/apt,60,40,1,8/9/2018,0.33,1,64
23406738,Upscale old-building apt. - 5min to Alexanderplatz,174525191,Florian,Mitte,Alexanderplatz,52.52666872,13.41124905,Entire home/apt,69,2,8,10/5/2018,1.09,1,3
23406823,kiek ma...Berlin,174518844,Julia,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-Nord,52.49687375,13.36238379,Private room,25,1,30,10/27/2018,3.67,1,42
23406987,Spacious and Cozy Room in Berlin NeukÃ¶lln,3786239,Boryana,NeukÃ¶lln,Rixdorf,52.47705177,13.43956526,Private room,29,3,1,4/2/2018,0.14,1,0
23407734,Berlin - SchÃ¶neberg; Mitten drin aber ruhe pur,171962338,Radojka,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48412587,13.33443144,Private room,85,2,26,10/27/2018,3.13,1,0
23410052,SchÃ¶nes Zimmer am Mauerpark,21369521,Freda,Pankow,Prenzlauer Berg SÃ¼dwest,52.53997276,13.40865387,Private room,50,6,1,3/31/2018,0.14,1,0
23410389,Cozy Central Rooftop Room R,171262403,Jonas,Mitte,Moabit Ost,52.51964329,13.34105882,Private room,40,90,44,11/1/2018,5.43,2,5
23411139,Charming  City apartment in old Berlin Building,8148034,Rebecca,Tempelhof - SchÃ¶neberg,Friedenau,52.46818469,13.33582984,Entire home/apt,140,2,11,10/5/2018,1.36,1,345
23411485,SÃ¼ÃŸe Wohnung im Prenzlauerberg,3884988,Farina,Pankow,Prenzlauer Berg Ost,52.53627956,13.43995562,Private room,30,4,9,9/11/2018,1.15,1,0
23411807,Bright and comfortable room near the center,174580619,Lucas,Mitte,Wedding Zentrum,52.54813723,13.35967534,Private room,35,1,1,2/27/2018,0.12,1,0
23411937,Living room in the heart of Friedrichshain,24089562,Ivy,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.51293626,13.45856271,Shared room,15,1,34,11/3/2018,3.97,1,3
23412384,Berliner Altbau im Herzen Friedrichshain +Balkon,91359961,Nele,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.50984591,13.46868172,Private room,38,2,5,9/10/2018,0.99,1,0
23414270,Zentrales Zimmer_ Berlin Mitte,134681466,Gary,Pankow,Prenzlauer Berg SÃ¼dwest,52.53065422,13.40653401,Private room,75,2,38,11/3/2018,4.58,1,41
23414419,cozy big room in the hear of Friedrichshain,163559057,Marie,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.51138624,13.45876116,Private room,26,2,5,8/31/2018,0.6,1,0
23414716,"Cozy, fully furnished apartment in Berlin",94075076,Esther,Lichtenberg,Frankfurter Allee SÃ¼d,52.50797122,13.48541144,Private room,25,2,9,10/28/2018,1.33,2,1
23415172,Cozy quiet studio in Berlin,94075076,Esther,Lichtenberg,Frankfurter Allee SÃ¼d,52.50884551,13.48556123,Private room,20,2,2,6/4/2018,0.23,2,1
23416695,Zimmer in Berlin,174621020,Corinna,Pankow,WeiÃŸensee,52.55700695,13.43761115,Private room,50,1,1,3/12/2018,0.12,1,0
23416737,Berlin Kreuzberg/Mitte: en el centro de Berlin,7937228,Helania,Mitte,Regierungsviertel,52.50857495,13.40417869,Entire home/apt,53,7,5,6/25/2018,0.6,2,0
23422666,Beautiful cosy room in Berlin Friedrichshain,37982652,Stefan,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51888428,13.467671,Private room,34,4,10,10/5/2018,1.46,1,314
23422839,Cozy room in shared flat in a beautiful area,49720101,Elisabeth,Pankow,Pankow Zentrum,52.57477687,13.41228694,Shared room,20,2,1,3/7/2018,0.12,1,0
23422966,Bright Dachgeschoss apartment in Szeneviertel,55328769,Claire,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.47041435,13.4324594,Private room,40,4,21,11/4/2018,2.44,1,0
23424214,"Heaven above Central-Berlin, Rooftop-SchÃ¶neberg",5662048,Alex,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-Nord,52.49104396,13.36809935,Entire home/apt,280,2,0,,,1,344
23424703,Berlin City Apartment,7866129,Max,Mitte,Alexanderplatz,52.5233257,13.38120359,Entire home/apt,120,2,0,,,1,126
23425183,Cosy Room in heart of NeukÃ¶lln,2031052,Char,Treptow - KÃ¶penick,Alt  Treptow,52.49256015,13.44706851,Private room,35,2,0,,,1,305
23425726,2 Zimmer Wohnung 65qm in Herzen von Berlin,74744455,David,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.49875044,13.46581644,Entire home/apt,30,15,0,,,1,0
23428220,gemÃ¼tliche Wohnung im Herzen Berlins,32427329,Johanna,Mitte,Alexanderplatz,52.52573607,13.40062637,Entire home/apt,45,2,6,6/28/2018,0.73,1,0
23429407,Cosy Flat in the heart of Friedrichshain,53843555,Volker,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.51074019,13.45577753,Entire home/apt,19,1,1,2/25/2018,0.12,1,0
23430065,Sunny room near central station #modern #bright,174755208,Paul,Mitte,Moabit Ost,52.52228477,13.35072551,Private room,30,1,56,11/5/2018,7.12,2,66
23433868,Cozy 1 room apartment in the heart of Kreuzberg,174787262,Ivan,Friedrichshain-Kreuzberg,SÃ¼dliche Friedrichstadt,52.50242862,13.41316842,Entire home/apt,40,7,1,3/1/2018,0.12,1,0
23433901,ruhiges Zimmer in Altbauwohnung NeukÃ¶lln,138525237,Paul,NeukÃ¶lln,Schillerpromenade,52.47071794,13.42484778,Private room,35,3,3,10/7/2018,1.8,1,6
23435153,Cozy Treehouse- Studio Appartment in central Area!,100147808,Lukas,Mitte,Wedding Zentrum,52.54202811,13.36147312,Entire home/apt,39,4,5,8/10/2018,0.63,1,0
23442657,Berlin-Friedrichshain modernes 2 Zimmer Apartment,53006301,Laura,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.50790688,13.46070342,Entire home/apt,112,1,1,4/2/2018,0.14,1,207
23442666,Welcome to Kreuzberg!,174881386,Alessandro,Friedrichshain-Kreuzberg,sÃ¼dliche Luisenstadt,52.49784597,13.43781626,Shared room,50,7,2,7/14/2018,0.24,1,0
23443212,Haus Marksburg,7930304,Giovanny,Lichtenberg,Karlshorst,52.48848355,13.53113791,Entire home/apt,85,3,0,,,2,302
23443453,GemÃ¼tliches Privatzimmer in charmanter 2er WG,72936973,Daniel,Mitte,Osloer StraÃŸe,52.55344945,13.39050959,Private room,35,2,11,10/14/2018,1.32,1,325
23447940,Modernes Zimmer mit Whirlpool und Wasserbett,174923505,Margit,Marzahn - Hellersdorf,Marzahn-SÃ¼d,52.54061641,13.55562522,Private room,95,1,1,3/18/2018,0.13,1,279
23449933,Cozy Flat in located in NeukÃ¶lln,35612256,Maren,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.47001526,13.43539619,Entire home/apt,80,21,0,,,2,0
23451169,Cozy Room near Boxhagener Platz / Friedrichshain,21672276,Sarah,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.51144993,13.45992044,Private room,50,2,1,10/25/2018,1,1,5
23451359,ruhige WG in SchÃ¶neberg,95801615,Nicole,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-Nord,52.49626738,13.34552123,Private room,21,1,11,11/3/2018,1.35,1,123
23451726,A design gem in the heart of Mitte-Moabit,485838,Michele,Mitte,Moabit West,52.52929749,13.34006619,Entire home/apt,120,4,34,10/31/2018,5.02,4,221
23452035,Two-room-apartment with picturesque view,5326812,Felix,Tempelhof - SchÃ¶neberg,Tempelhof,52.48440535,13.37288266,Entire home/apt,40,3,22,10/14/2018,2.82,2,16
23454225,Cozy place in the middle of Berlin,15541041,Stefanie,Mitte,Moabit Ost,52.5223817,13.3498268,Entire home/apt,75,1,16,11/2/2018,1.97,1,124
23458842,Berlin Prenzlauer Berg - Zimmer am Wasserturm,45529243,Carmen,Pankow,Prenzlauer Berg SÃ¼dwest,52.53620995,13.41911596,Private room,42,2,3,6/23/2018,0.6,1,1
23459982,GroÃŸes Altbauzimmer nahe Ku'Damm,128953448,Lew,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.49447741,13.32970936,Private room,23,7,0,,,1,0
23461072,Quiet Airy Room in Prenzlauer Berg,5006628,Rachel,Pankow,Prenzlauer Berg Nord,52.549669,13.41611563,Private room,30,1,0,,,1,0
23462134,"Berlin-Prenzlberg: modern, central apartment",68402934,Sven,Pankow,Prenzlauer Berg Nordwest,52.54760586,13.40481121,Private room,55,4,18,10/25/2018,2.25,1,351
23462571,Loftâ€“Artige Wohnung mit Blick Ã¼ber Berlin,69514536,Marcel,Lichtenberg,Friedrichsfelde Nord,52.51355466,13.50868818,Entire home/apt,99,2,7,10/19/2018,0.85,1,6
23462781,"City Center, shared apartment, private room (WG)",161175249,Konstantin,Mitte,Brunnenstr. Nord,52.53736074,13.38492449,Private room,32,25,1,9/15/2018,0.56,19,363
23462950,Your comfortable stay in Berlin,23380855,Roshan,Charlottenburg-Wilm.,BarstraÃŸe,52.48844829,13.31818956,Private room,30,5,3,7/11/2018,0.52,1,0
23463023,"NeukÃ¶lln, shared apartment, cosy private room (WG)",161175249,Konstantin,NeukÃ¶lln,Schillerpromenade,52.46595548,13.4286061,Private room,37,25,1,10/10/2018,1,19,333
23463812,Loft with terrace in central Berlin,4081737,Luca,Pankow,Helmholtzplatz,52.54101838,13.41385239,Entire home/apt,100,4,0,,,1,21
23465480,Spacious 1920s apartment on Stralauer peninsular,1614923,Franziska,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.49011517,13.48157577,Entire home/apt,150,4,1,3/30/2018,0.13,1,4
23466286,Am Lilienthal Park im Haus,161747607,Maria,Steglitz - Zehlendorf,OstpreuÃŸendamm,52.41348466,13.32637551,Private room,35,1,0,,,2,175
23467531,Living between Art galleries and Cheesecake,3366070,Flora,Mitte,Alexanderplatz,52.52728182,13.39347753,Private room,25,2,5,9/17/2018,1.47,1,14
23468111,fantastische Wohnung in ruhiger Nachbarschaft,175142049,Sascha,NeukÃ¶lln,Rixdorf,52.47181456,13.448065,Entire home/apt,35,1,1,3/11/2018,0.12,1,29
23468874,Cozy room in the heart of Berlin,175151900,Nelson,Mitte,Alexanderplatz,52.52643034,13.3888794,Private room,62,2,20,10/29/2018,2.42,1,2
23472648,Berlin-Steglitz: Moderne und gemÃ¼tliche Wohnung,43911343,Sarah,Steglitz - Zehlendorf,Albrechtstr.,52.45307092,13.32539361,Entire home/apt,60,2,11,7/14/2018,1.43,2,4
23472920,Berlin-Steglitz: modernes gemÃ¼tliches Zimmer,43911343,Sarah,Steglitz - Zehlendorf,Albrechtstr.,52.453631,13.3258626,Private room,30,2,1,,,2,43
23473299,"Privatroom in 3-room-apartment, quiet area",151287817,Felix,Lichtenberg,Neu Lichtenberg,52.49595844,13.4969652,Private room,20,2,7,6/5/2018,0.9,1,0
23473417,Berlin- Frankfurter Allee,84201688,Ante,Lichtenberg,Alt-Lichtenberg,52.51362129,13.48115093,Entire home/apt,41,7,7,8/10/2018,0.87,1,11
23474140,16m2 - Cozy room in quiet neighborhood of Berlin,95763494,Bernard,Marzahn - Hellersdorf,Hellersdorf-SÃ¼d,52.53065297,13.5983282,Private room,15,2,0,,,2,0
23475407,Central Townhouse with private garden,166829815,Matthias,Pankow,Pankow Zentrum,52.56721837,13.393919,Entire home/apt,170,5,1,4/3/2018,0.14,1,0
23475547,Beautiful and cozy apartment in Berlin,1102530,Lisa,Mitte,Wedding Zentrum,52.55156269,13.37972188,Entire home/apt,45,3,9,9/30/2018,1.15,2,23
23476204,Wedding House,118101664,Jan,Mitte,Parkviertel,52.54722552,13.3477227,Private room,18,4,6,10/23/2018,0.73,1,0
23476457,Studio-Apartment auf dem Wista-GelÃ¤nde,175236416,Mandy,Treptow - KÃ¶penick,Adlershof,52.43372732,13.53161219,Entire home/apt,100,2,5,9/14/2018,0.69,1,352
23476547,Quiet top floor apartment in Prenzlauer Berg,18920568,Ralph,Pankow,Prenzlauer Berg Nord,52.54899911,13.43427503,Entire home/apt,30,3,5,6/3/2018,0.59,1,0
23476679,2 beautiful rooms in Berlin-Wedding (Sprengelkiez),25756650,Helena,Mitte,Wedding Zentrum,52.53999557,13.3576663,Private room,45,3,6,10/1/2018,0.72,1,67
23477057,"Premium-Bedroom ""Felbhain"" next to Friedrichshain",175239213,Andre,Lichtenberg,Neu Lichtenberg,52.50542796,13.47578188,Private room,45,1,50,10/21/2018,6.2,1,327
23477336,Bright room in great Charlottenburg location!,175245757,Sarah,Charlottenburg-Wilm.,Neue KantstraÃŸe,52.51037162,13.29491399,Private room,20,2,20,11/6/2018,3.02,1,11
23478646,Cozy Studio Apartment in NeukÃ¶lln,162404885,Katharina,NeukÃ¶lln,ReuterstraÃŸe,52.48590675,13.43003061,Private room,50,1,0,,,1,15
23478928,cozy room in the heart of Schillerkiez - NeukÃ¶lln,137934760,Valentina,NeukÃ¶lln,Schillerpromenade,52.48088718,13.4226894,Private room,25,10,1,8/5/2018,0.32,1,0
23478932,South facing bedroom in Wedding.,36504972,Richard,Mitte,Wedding Zentrum,52.54833436,13.36621908,Private room,16,2,13,10/12/2018,1.6,1,0
23479231,Wollankstrasse,141649010,Alex,Mitte,Osloer StraÃŸe,52.56072179,13.38549219,Private room,30,3,0,,,1,0
23480423,Room at Eberswalder platz,41157972,LuÃ­s,Pankow,Prenzlauer Berg SÃ¼dwest,52.53968491,13.41066057,Private room,25,14,2,7/1/2018,0.24,1,0
23481275,Urban Jungle Hotel-Apartment in Prenzlauer Berg,174136994,Denes,Pankow,Prenzlauer Berg SÃ¼d,52.53747362,13.42447599,Private room,199,1,21,10/29/2018,2.66,3,321
23482216,5 Raum/Room Apartment in Berlin-Friedrichshain,172035099,Katja,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52159063,13.44690021,Entire home/apt,120,3,1,7/23/2018,0.28,1,0
23483074,Sunny & Central 1Room Apt in the middle of Xberg,10683916,Giulia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4901601,13.42275691,Entire home/apt,32,5,13,10/22/2018,1.76,1,34
23485267,1 Zimmer apartment in wild Wedding,39006811,Greta,Mitte,Parkviertel,52.54681514,13.34925227,Entire home/apt,35,4,7,10/21/2018,1.74,1,5
23492161,Charming apartment in classic Berlin style,174746898,Melf,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49019824,13.40349834,Entire home/apt,69,2,22,10/25/2018,2.69,1,0
23493097,Berlin-NeukÃ¶lln: groÃŸes helles Altbauzimmer - cozy,175060875,Patrick,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.46325617,13.4356032,Private room,20,4,1,3/4/2018,0.12,1,5
23494687,Sunny rooftop near Tempelhofer Airfield,37923973,Carlo,Tempelhof - SchÃ¶neberg,Tempelhof,52.45878306,13.37684785,Entire home/apt,80,4,4,10/17/2018,1.62,1,0
23494798,SchÃ¶ne 2 Zimmer-Wohnung im Sprengelkiez,175437401,Moritz,Mitte,Wedding Zentrum,52.54011636,13.3594161,Entire home/apt,33,7,0,,,1,0
23494965,Berlin-Friedrichshain: Spacious and well connected,113083499,Jason,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.51286456,13.46227153,Private room,34,2,2,3/17/2018,0.25,1,4
23495876,Cosy bedroom in a beautiful bright topfloor flat,5200565,HÃ©lÃ¨ne,NeukÃ¶lln,ReuterstraÃŸe,52.48752374,13.43799395,Private room,35,3,16,9/28/2018,1.92,1,125
23495976,Splendid apartment in Friedrichstadtpalast area,175445716,Julia,Mitte,Alexanderplatz,52.52396227,13.38406961,Entire home/apt,180,3,37,10/23/2018,4.59,1,280
23496868,Private room - 15 minutes to city center,89551529,Harshit,Lichtenberg,Alt-HohenschÃ¶nhausen SÃ¼d,52.53588544,13.50381533,Private room,15,2,18,9/25/2018,2.28,1,0
23497004,Berlin Prenzlauerberg,49917407,Ville,Pankow,Prenzlauer Berg SÃ¼d,52.53700096,13.42447393,Private room,18,1,2,6/22/2018,0.43,1,0
23497750,Cosy room for 1-2 people next to Tiergarten,175432970,Daniel,Mitte,Moabit Ost,52.5162794,13.33471613,Private room,13,1,2,3/9/2018,0.24,1,0
23498159,"Family apartment - spacious, quiet, safe, central",106739867,Jan,Mitte,Alexanderplatz,52.52765905,13.3976368,Entire home/apt,145,4,10,11/4/2018,1.32,1,8
23498867,Rixdorf jewel,11638186,Javier,NeukÃ¶lln,Rixdorf,52.47318209,13.45117309,Private room,35,2,14,10/29/2018,1.72,1,17
23499543,Fancy & Cozy Room in Gorgeous Penthouse in Mitte,15909436,Giorgio,Mitte,Alexanderplatz,52.50679772,13.42582192,Private room,35,1,1,2/28/2018,0.12,2,279
23501075,Bright spacious balcony room at frankfurter tor,175492759,Luciane,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5179963,13.4597085,Private room,25,1,32,11/2/2018,3.97,1,80
23501368,Apartments im Hostel am SchÃ¤fersee _04,73158,Mina,Reinickendorf,Ost 2,52.56148462,13.36235353,Entire home/apt,50,2,27,10/22/2018,3.67,12,351
23501538,central cozy Room with balcony near Kudamm,115790786,Pascal / Dennis,Charlottenburg-Wilm.,KantstraÃŸe,52.50757643,13.31433644,Private room,50,2,39,10/29/2018,4.74,6,156
23509544,"Ruhige, verkehrsgÃ¼nstige Zimmer in Berlin 1",175590325,Reiner,Marzahn - Hellersdorf,Biesdorf,52.49607747,13.55436635,Private room,19,1,38,10/28/2018,5,2,61
23510393,Ruhige 3 Zimmer Ferienwohnung im SÃ¼den Berlins,175598863,Manuela Und Armin,Tempelhof - SchÃ¶neberg,Lichtenrade,52.41019332,13.39584136,Entire home/apt,75,2,2,7/9/2018,0.32,2,340
23511278,Charming apartment in Berlin-Pankow,59760803,Bettina,Pankow,SchÃ¶nholz/Wilhelmsruh/Rosenthal,52.58406628,13.38194655,Entire home/apt,45,2,32,11/4/2018,4.27,1,206
23511318,Cosy Apartment in Berlin Alt-Treptow,175605560,Thibault,Treptow - KÃ¶penick,Alt  Treptow,52.49001165,13.44761321,Private room,18,3,3,6/4/2018,0.41,1,0
23511434,Berlin Prenzlberg sweet and central,66444923,Manda,Pankow,Prenzlauer Berg SÃ¼dwest,52.54104508,13.40810106,Entire home/apt,32,2,4,3/29/2018,0.51,1,191
23512312,Ruhige 2-Zimmer Ferienwohnung im SÃ¼den von Berlin,175598863,Manuela Und Armin,Tempelhof - SchÃ¶neberg,Lichtenrade,52.41194106,13.39586264,Entire home/apt,60,2,1,10/22/2018,1,2,348
23512944,Beautiful flat in Wedding,57925821,Maria,Mitte,Wedding Zentrum,52.54122942,13.35384645,Entire home/apt,69,2,4,9/16/2018,1.13,2,8
23512979,Bright living in Berlinmitte,132214067,Elijah,Mitte,Alexanderplatz,52.5246749,13.40961627,Private room,30,3,2,3/11/2018,0.24,1,0
23513406,Quiet room in elegant Art Nouveau house,128790762,CÃ¤cilia,Charlottenburg-Wilm.,KurfÃ¼rstendamm,52.49974829,13.31903468,Private room,80,1,14,10/19/2018,2.2,1,90
23513742,Small room near Mauerpark -female only -,63317544,Stephanie,Mitte,Brunnenstr. Nord,52.54464877,13.39977906,Private room,14,4,2,4/7/2018,0.24,1,0
23514739,gemÃ¼tliches Zimmer in guter Lage,175598133,Romi,Mitte,Brunnenstr. Nord,52.54795917,13.38178315,Private room,16,3,1,3/16/2018,0.13,1,0
23514871,"Friedrichshain Finest/bright & top located, 24qmÂ²",18917502,Benjamin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52507374,13.4501676,Private room,30,2,43,11/5/2018,5.08,1,54
23515223,"WunderschÃ¶nes Zimmer im Herzen ""KreuzkÃ¶lln""",90223901,Lena,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.47044113,13.43020371,Private room,30,2,3,5/13/2018,0.38,1,0
23515742,"Cosy room in the middle of NeukÃ¶lln, Schillerkiez",13779063,Tata,NeukÃ¶lln,Schillerpromenade,52.47652087,13.42657597,Private room,35,4,3,9/24/2018,0.41,1,0
23517123,æŸæž—ç«è½¦ç«™é»›å¾·ä¸½å¤å…¸ç²¾å“å…¬å¯“,175654535,Miao,Mitte,Moabit Ost,52.52149041,13.35982331,Entire home/apt,89,2,9,10/16/2018,1.1,2,60
